InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country 
569568,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,10/5/2011 9:57,3.25,12700,France
555547,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,6/5/2011 13:13,2.95,12681,France
565857,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,9/7/2011 14:13,2.95,14911,EIRE
555095,22556,PLASTERS IN TIN CIRCUS PARADE ,12,5/31/2011 13:32,1.65,12540,Spain
550911,22631,CIRCUS PARADE LUNCH BOX ,12,4/21/2011 13:11,1.95,12354,Spain
575584,23203,JUMBO BAG VINTAGE DOILY ,10,11/10/2011 11:55,2.08,12682,France
566625,23427,STOOL HOME SWEET HOME ,1,9/14/2011 9:38,12.5,14911,EIRE
564471,21086,SET/6 RED SPOTTY PAPER CUPS,24,8/25/2011 12:26,0.65,12583,France
570409,22859,EASTER TIN BUNNY BOUQUET,6,10/10/2011 13:03,1.65,12682,France
540480,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,1/7/2011 15:27,1.25,12480,Germany
572567,22417,PACK OF 60 SPACEBOY CAKE CASES,24,10/25/2011 10:27,0.55,12398,Switzerland
541269,21156,RETROSPOT CHILDRENS APRON,8,1/17/2011 11:01,1.95,12626,Germany
573362,22731,3D CHRISTMAS STAMPS STICKERS ,18,10/30/2011 13:06,1.25,12597,Spain
564093,22763,KEY CABINET MA CAMPAGNE,2,8/23/2011 10:29,9.95,14930,Channel Islands
564856,21668,RED STRIPE CERAMIC DRAWER KNOB,12,8/31/2011 9:11,1.25,12477,Germany
544399,22583,PACK OF 6 HANDBAG GIFT BOXES,6,2/18/2011 12:28,2.55,12594,Italy
560360,23214,JINGLE BELL HEART ANTIQUE GOLD,48,7/18/2011 11:55,2.08,12744,Singapore
565854,21354,TOAST ITS - BEST MUM,12,9/7/2011 13:22,1.25,12490,France
564226,21533,RETROSPOT LARGE MILK JUG,3,8/24/2011 10:13,4.95,12523,France
574336,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,11/4/2011 9:52,0.55,12397,Belgium
571188,22111,SCOTTIE DOG HOT WATER BOTTLE,3,10/14/2011 11:42,4.95,12783,Portugal
577228,20725,LUNCH BAG RED RETROSPOT,1,11/18/2011 12:07,1.65,12391,Cyprus
564558,15056P,EDWARDIAN PARASOL PINK,3,8/26/2011 8:59,5.95,12704,Finland
571035,23201,JUMBO BAG ALPHABET,10,10/13/2011 12:50,2.08,12446,RSA
559899,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,7/13/2011 12:24,3.75,12528,Germany
552262,20723,STRAWBERRY CHARLOTTE BAG,10,5/8/2011 11:37,0.85,14911,EIRE
536975,22946,WOODEN ADVENT CALENDAR CREAM,2,12/3/2010 14:04,16.95,14911,EIRE
559004,22689,DOORMAT MERRY CHRISTMAS RED ,6,7/5/2011 12:23,7.95,12428,Finland
552539,21086,SET/6 RED SPOTTY PAPER CUPS,12,5/10/2011 10:17,0.65,,EIRE
573173,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,10/28/2011 10:10,0.29,12362,Belgium
555572,22382,LUNCH BAG SPACEBOY DESIGN ,10,6/5/2011 15:37,1.65,12449,Belgium
539957,84988,SET OF 72 PINK HEART PAPER DOILIES,12,12/23/2010 12:58,1.45,12585,Germany
550178,21981,PACK OF 12 WOODLAND TISSUES ,24,4/14/2011 17:25,0.29,12662,Germany
567306,21731,RED TOADSTOOL LED NIGHT LIGHT,60,9/19/2011 13:32,1.65,12752,Norway
539957,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,12/23/2010 12:58,1.49,12585,Germany
569844,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,10/6/2011 13:30,0.83,12626,Germany
562894,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,8/10/2011 12:35,4.95,12571,France
574694,23215,JINGLE BELL HEART ANTIQUE SILVER,12,11/6/2011 13:36,2.08,12381,Norway
568654,21533,RETROSPOT LARGE MILK JUG,6,9/28/2011 12:20,4.95,14911,EIRE
575692,23211,RED ROCKING HORSE HAND PAINTED,1,11/10/2011 16:27,1.25,12508,France
556917,21115,ROSE CARAVAN DOORSTOP,16,6/15/2011 13:37,5.95,12415,Australia
555726,23141,TRIPLE WIRE HOOK PINK HEART,4,6/6/2011 16:23,4.15,12540,Spain
557328,23207,LUNCH BAG ALPHABET DESIGN,1,6/20/2011 9:53,1.65,14646,Netherlands
562275,22712,CARD DOLLY GIRL ,12,8/4/2011 10:04,0.42,12689,France
557427,22726,ALARM CLOCK BAKELIKE GREEN,16,6/20/2011 12:14,3.75,12429,Denmark
561471,20725,LUNCH BAG RED RETROSPOT,20,7/27/2011 13:14,1.65,14911,EIRE
574501,23504,PLAYING CARDS JUBILEE UNION JACK,4,11/4/2011 13:15,1.25,12577,France
578541,22625,RED KITCHEN SCALES,2,11/24/2011 15:01,8.5,14277,France
563098,23171,REGENCY TEA PLATE GREEN ,12,8/12/2011 9:14,1.65,14911,EIRE
569332,22138,BAKING SET 9 PIECE RETROSPOT ,3,10/3/2011 13:46,4.95,12637,France
574918,21811,HANGING HEART WITH BELL,48,11/7/2011 16:31,0.39,,France
539551,85135C,RED DRAGONFLY HELICOPTER,2,12/20/2010 11:38,7.95,12721,France
541269,21889,WOODEN BOX OF DOMINOES,12,1/17/2011 11:01,1.25,12626,Germany
541115,22312,OFFICE MUG WARMER POLKADOT,6,1/13/2011 15:34,2.95,12578,Italy
560566,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,7/19/2011 13:45,4.15,12662,Germany
536971,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,12/3/2010 13:40,0.85,12779,Poland
543376,22087,PAPER BUNTING WHITE LACE,18,2/7/2011 15:10,2.95,16321,Australia
555858,21975,PACK OF 60 DINOSAUR CAKE CASES,24,6/7/2011 14:12,0.55,14911,EIRE
544495,22550,HOLIDAY FUN LUDO,4,2/21/2011 11:42,3.75,12766,Portugal
563076,21731,RED TOADSTOOL LED NIGHT LIGHT,288,8/11/2011 16:12,1.45,14646,Netherlands
540480,21871,SAVE THE PLANET MUG,12,1/7/2011 15:27,1.25,12480,Germany
557322,22939,APRON APPLE DELIGHT,4,6/20/2011 9:04,4.95,17444,Canada
570388,23470,CARD HOLDER LOVE BIRD LARGE ,2,10/10/2011 12:37,6.25,14911,EIRE
544075,22629,SPACEBOY LUNCH BOX ,64,2/15/2011 14:50,1.65,14156,EIRE
547387,47566,PARTY BUNTING,8,3/22/2011 16:00,4.95,12539,Spain
575508,22027,TEA PARTY BIRTHDAY CARD,144,11/10/2011 10:32,0.36,14646,Netherlands
541711,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",72,1/21/2011 11:18,0.85,14646,Netherlands
542276,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,12,1/27/2011 10:19,4.95,12764,Lebanon
565443,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,9/4/2011 14:22,1.65,12567,France
580160,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,12/2/2011 10:47,1.45,12700,France
565519,22215,CAKE STAND WHITE TWO TIER LACE,4,9/5/2011 11:52,8.5,12502,Spain
561798,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,7/29/2011 13:39,3.75,14911,EIRE
541491,20719,WOODLAND CHARLOTTE BAG,10,1/18/2011 14:04,0.85,12510,Spain
543828,22899,CHILDREN'S APRON DOLLY GIRL ,8,2/14/2011 9:45,2.1,14156,EIRE
563098,22727,ALARM CLOCK BAKELIKE RED ,12,8/12/2011 9:14,3.75,14911,EIRE
559928,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,7/14/2011 8:52,4.15,12405,Finland
574844,23511,EMBROIDERED RIBBON REEL EMILY ,6,11/7/2011 11:57,2.08,12783,Portugal
549559,22556,PLASTERS IN TIN CIRCUS PARADE ,12,4/10/2011 13:25,1.65,12447,Belgium
539405,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,12/17/2010 12:38,8.5,12621,Germany
558626,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,6/30/2011 17:34,1.25,12569,Germany
581098,23320,GIANT 50'S CHRISTMAS CRACKER,12,12/7/2011 11:42,1.25,14911,EIRE
581578,21497,FANCY FONTS BIRTHDAY WRAP,25,12/9/2011 12:16,0.42,12713,Germany
580153,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,12/2/2011 10:23,1.95,12762,Portugal
553208,23158,SET OF 5 LUCKY CAT MAGNETS ,12,5/16/2011 9:10,2.08,12674,France
556127,22936,BAKING MOULD ROSE WHITE CHOCOLATE,12,6/9/2011 10:23,3.25,12406,Denmark
571824,23206,LUNCH BAG APPLE DESIGN,10,10/19/2011 11:49,1.65,12472,Germany
556578,22629,SPACEBOY LUNCH BOX ,12,6/13/2011 14:13,1.95,12472,Germany
575896,22303,COFFEE MUG APPLES DESIGN,12,11/11/2011 14:52,2.55,12480,Germany
542894,84406B,CREAM CUPID HEARTS COAT HANGER,8,2/1/2011 13:45,3.25,12775,Netherlands
568103,23292,SPACEBOY CHILDRENS CUP,8,9/23/2011 15:45,1.25,12518,Germany
540365,21039,RED RETROSPOT SHOPPING BAG,6,1/6/2011 16:12,2.55,12413,France
565916,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,9/7/2011 16:00,3.75,14156,EIRE
552013,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,5/5/2011 17:34,1.25,12451,Switzerland
561102,22630,DOLLY GIRL LUNCH BOX,12,7/25/2011 11:17,1.95,12412,Denmark
542102,22499,WOODEN UNION JACK BUNTING,12,1/25/2011 13:26,5.95,12744,Singapore
557263,23207,LUNCH BAG ALPHABET DESIGN,100,6/19/2011 11:08,1.45,14646,Netherlands
550911,22629,SPACEBOY LUNCH BOX ,12,4/21/2011 13:11,1.95,12354,Spain
544931,48129,DOORMAT TOPIARY,2,2/24/2011 18:59,7.95,13501,Switzerland
575747,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,11/11/2011 10:19,1.45,12589,France
564734,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,8/28/2011 13:32,1.65,12484,Spain
578472,21137,BLACK RECORD COVER FRAME,4,11/24/2011 12:40,3.75,12476,Germany
580152,23545,WRAP RED VINTAGE DOILY,25,12/2/2011 10:22,0.42,12364,Belgium
571824,21668,RED STRIPE CERAMIC DRAWER KNOB,12,10/19/2011 11:49,1.45,12472,Germany
540351,21054,NURSE'S BAG SOFT TOY,1,1/6/2011 14:26,8.95,12735,France
552851,23010,CIRCUS PARADE BABY GIFT SET,6,5/11/2011 15:07,14.95,12731,France
576910,21908,CHOCOLATE THIS WAY METAL SIGN,12,11/17/2011 9:51,2.1,12477,Germany
553148,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,36,5/13/2011 14:09,0.85,,Hong Kong
563076,20723,STRAWBERRY CHARLOTTE BAG,100,8/11/2011 16:12,0.72,14646,Netherlands
581193,22754,SMALL RED BABUSHKA NOTEBOOK ,1,12/7/2011 17:05,0.21,17097,Spain
563854,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,8/19/2011 15:24,0.55,12364,Belgium
545579,21937,STRAWBERRY   PICNIC BAG,15,3/4/2011 8:10,2.95,17508,Greece
553203,22635,CHILDS BREAKFAST SET DOLLY GIRL ,4,5/15/2011 16:10,9.95,14911,EIRE
557621,21704,BAG 250g SWIRLY MARBLES,12,6/21/2011 14:00,0.85,12444,Norway
547789,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,3/25/2011 12:04,1.69,14911,EIRE
544495,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2/21/2011 11:42,3.75,12766,Portugal
570388,23026,DRAWER KNOB VINTAGE GLASS STAR,6,10/10/2011 12:37,2.08,14911,EIRE
562046,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,8/2/2011 10:34,5.95,12378,Switzerland
575193,22727,ALARM CLOCK BAKELIKE RED ,4,11/9/2011 9:34,3.75,12681,France
546851,22303,COFFEE MUG APPLES DESIGN,6,3/17/2011 13:23,2.55,12480,Germany
567378,22847,BREAD BIN DINER STYLE IVORY,1,9/20/2011 10:01,16.95,14911,EIRE
544483,21088,SET/6 FRUIT SALAD PAPER CUPS,24,2/21/2011 10:53,0.65,12524,Germany
543411,84378,SET OF 3 HEART COOKIE CUTTERS,12,2/8/2011 11:31,1.25,12576,Poland
546875,22409,MONEY BOX BISCUITS DESIGN,12,3/17/2011 16:38,1.25,12514,Italy
566233,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,9/11/2011 11:04,1.65,12635,Germany
546236,84598,BOYS ALPHABET IRON ON PATCHES,288,3/10/2011 12:48,0.21,12370,Cyprus
558262,22193,RED DINER WALL CLOCK,12,6/28/2011 8:45,7.65,14646,Netherlands
548011,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,144,3/29/2011 11:14,2.55,14646,Netherlands
547703,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,3/24/2011 17:10,1.45,12540,Spain
563502,23354,6 GIFT TAGS 50'S CHRISTMAS ,24,8/17/2011 8:50,0.83,12722,France
569866,22333,RETROSPOT PARTY BAG + STICKER SET,2,10/6/2011 14:50,1.65,12757,Portugal
571670,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,10/18/2011 13:12,2.1,12611,Italy
579094,23113,PANTRY CHOPPING BOARD,3,11/28/2011 10:56,4.95,12668,Germany
572459,22070,SMALL RED RETROSPOT MUG IN BOX ,24,10/24/2011 12:53,3.75,14911,EIRE
547508,21195,PINK  HONEYCOMB PAPER BALL ,6,3/23/2011 13:39,2.1,12683,France
572054,22624,IVORY KITCHEN SCALES,2,10/20/2011 12:31,8.5,12642,Germany
568208,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,9/25/2011 15:35,1.25,12783,Portugal
557232,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,6,6/17/2011 14:28,2.55,12463,Belgium
545657,22614,PACK OF 12 SPACEBOY TISSUES,24,3/4/2011 14:02,0.29,14911,EIRE
558388,22913,RED COAT RACK PARIS FASHION,3,6/29/2011 10:00,4.95,,EIRE
558262,22131,FOOD CONTAINER SET 3 LOVE HEART ,72,6/28/2011 8:45,1.65,14646,Netherlands
550302,22927,GREEN GIANT GARDEN THERMOMETER,2,4/17/2011 10:17,5.95,14156,EIRE
558417,21171,BATHROOM METAL SIGN ,96,6/29/2011 10:50,1.25,14156,EIRE
581433,22393,PAPERWEIGHT VINTAGE COLLAGE,24,12/8/2011 15:54,0.39,14911,EIRE
569870,20985,HEART CALCULATOR,2,10/6/2011 14:59,1.25,12757,Portugal
556259,16219,HOUSE SHAPE PENCIL SHARPENER,48,6/9/2011 17:53,0.06,12721,France
567306,21058,PARTY INVITES WOODLAND,48,9/19/2011 13:32,0.85,12752,Norway
569727,22471,TV DINNER TRAY AIR HOSTESS ,3,10/6/2011 9:37,4.95,12500,Germany
559173,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,7/7/2011 10:03,4.95,12540,Spain
576927,22750,FELTCRAFT PRINCESS LOLA DOLL,4,11/17/2011 11:02,3.75,12567,France
557675,23229,VINTAGE DONKEY TAIL GAME ,6,6/22/2011 10:27,3.75,,Hong Kong
571824,20723,STRAWBERRY CHARLOTTE BAG,10,10/19/2011 11:49,0.85,12472,Germany
565865,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,9/7/2011 15:07,0.42,12637,France
578626,22333,RETROSPOT PARTY BAG + STICKER SET,32,11/24/2011 15:38,1.65,12709,Germany
577228,37475,SET/4 COLOURFUL MIXING BOWLS,1,11/18/2011 12:07,9.95,12391,Cyprus
545634,22178,VICTORIAN GLASS HANGING T-LIGHT,12,3/4/2011 12:12,1.25,14911,EIRE
541206,22956,36 FOIL HEART CAKE CASES,144,1/14/2011 12:24,1.85,14646,Netherlands
569028,21833,CAMOUFLAGE LED TORCH,12,9/30/2011 10:20,1.69,14911,EIRE
572457,22966,GINGERBREAD MAN COOKIE CUTTER,24,10/24/2011 12:44,1.25,12594,Italy
567478,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,9/20/2011 13:21,3.95,12584,Italy
565800,22557,PLASTERS IN TIN VINTAGE PAISLEY ,24,9/7/2011 10:23,1.65,14911,EIRE
573867,23076,ICE CREAM SUNDAE LIP GLOSS,48,11/1/2011 12:12,1.25,12674,France
550899,22417,PACK OF 60 SPACEBOY CAKE CASES,24,4/21/2011 12:07,0.55,13505,Switzerland
570452,22975,SPACEBOY CHILDRENS EGG CUP,12,10/10/2011 15:15,1.25,12427,Germany
573286,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,10/28/2011 14:38,1.25,,Switzerland
571065,23035,DRAWER KNOB CERAMIC IVORY,12,10/13/2011 14:59,1.45,12613,Germany
545845,23004,TRAVEL CARD WALLET PANTRY,1,3/7/2011 13:38,0.42,12754,Japan
570640,22972,CHILDREN'S SPACEBOY MUG,12,10/11/2011 12:38,1.65,12474,Germany
579927,23171,REGENCY TEA PLATE GREEN ,12,12/1/2011 9:20,1.65,12572,Germany
544480,21988,PACK OF 6 SKULL PAPER PLATES,192,2/21/2011 10:32,0.64,14646,Netherlands
567666,21039,RED RETROSPOT SHOPPING BAG,6,9/21/2011 15:23,2.55,12520,Germany
564360,23236,STORAGE TIN VINTAGE DOILY ,6,8/24/2011 16:13,2.89,12471,Germany
544931,21680,WOODLAND  STICKERS,12,2/24/2011 18:59,0.85,13501,Switzerland
542303,22899,CHILDREN'S APRON DOLLY GIRL ,6,1/27/2011 11:05,2.1,12539,Spain
571446,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,48,10/17/2011 13:46,1.45,14911,EIRE
540458,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,1/7/2011 12:28,0.29,12501,Germany
573289,21787,RAIN PONCHO RETROSPOT,24,10/28/2011 14:44,0.85,12705,Germany
547926,22979,PANTRY WASHING UP BRUSH,12,3/28/2011 13:59,1.45,12481,Germany
567306,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,9/19/2011 13:32,0.55,12752,Norway
560916,84970S,HANGING HEART ZINC T-LIGHT HOLDER,36,7/21/2011 18:19,0.85,14911,EIRE
552978,21121,SET/10 RED POLKADOT PARTY CANDLES,48,5/12/2011 14:46,1.25,12590,Germany
555147,84563B,BLUE & WHITE BREAKFAST TRAY,4,5/31/2011 15:41,2.95,13505,Switzerland
575584,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,11/10/2011 11:55,2.95,12682,France
565218,22418,10 COLOUR SPACEBOY PEN,24,9/1/2011 17:45,0.85,12739,United Arab Emirates
553838,21394,RED POLKADOT BEAKER ,48,5/19/2011 12:10,0.39,12620,France
548010,23156,SET OF 5 MINI GROCERY MAGNETS,120,3/29/2011 11:04,1.85,14646,Netherlands
562035,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,8/2/2011 9:29,1.65,12627,Germany
541569,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,1/19/2011 12:14,3.75,13520,Switzerland
574690,22544,MINI JIGSAW SPACEBOY,24,11/6/2011 13:11,0.42,12638,Sweden
539050,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,12/15/2010 16:21,2.55,12577,France
569653,85049G,CHOCOLATE BOX RIBBONS ,12,10/5/2011 12:52,1.25,12451,Switzerland
560300,16156S,WRAP PINK FAIRY CAKES ,25,7/18/2011 10:29,0.42,14911,EIRE
544203,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2/17/2011 10:30,2.55,12362,Belgium
559928,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,7/14/2011 8:52,4.95,12405,Finland
550821,22978,PANTRY ROLLING PIN,1,4/21/2011 8:54,3.75,12506,France
581493,22151,PLACE SETTING WHITE HEART,24,12/9/2011 10:10,0.42,12423,Belgium
562560,22315,200 RED + WHITE BENDY STRAWS,1,8/5/2011 17:12,1.25,14156,EIRE
569866,85049C,ROMANTIC PINKS RIBBONS ,2,10/6/2011 14:50,1.25,12757,Portugal
570637,85099B,JUMBO BAG RED RETROSPOT,10,10/11/2011 12:34,2.08,12530,Germany
567197,21181,PLEASE ONE PERSON METAL SIGN,12,9/19/2011 10:10,2.1,14934,Channel Islands
552826,23072,MARIE ANTOINETTE TRINKET BOX SILVER,2,5/11/2011 13:20,12.5,14277,France
553195,22435,SET OF 9 HEART SHAPED BALLOONS,12,5/15/2011 13:45,1.25,12599,France
574343,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,11/4/2011 10:11,1.25,12576,Poland
561029,20712,JUMBO BAG WOODLAND ANIMALS,10,7/24/2011 11:25,2.08,12490,France
552464,22435,SET OF 9 HEART SHAPED BALLOONS,24,5/9/2011 15:12,1.25,12726,France
570784,22625,RED KITCHEN SCALES,2,10/12/2011 11:49,8.5,12569,Germany
560473,84978,HANGING HEART JAR T-LIGHT HOLDER,24,7/19/2011 10:42,1.25,12431,Australia
541570,21928,JUMBO BAG SCANDINAVIAN PAISLEY,100,1/19/2011 12:34,1.65,14646,Netherlands
541269,20704,MR ROBOT SOFT TOY,8,1/17/2011 11:01,1.95,12626,Germany
540550,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,1/10/2011 9:11,4.95,12539,Spain
568651,20679,EDWARDIAN PARASOL RED,3,9/28/2011 12:04,5.95,12362,Belgium
558864,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,7/4/2011 12:38,3.25,,EIRE
555542,22840,ROUND CAKE TIN VINTAGE RED,2,6/5/2011 12:51,7.95,15108,European Community
564856,21524,DOORMAT SPOTTY HOME SWEET HOME,20,8/31/2011 9:11,6.75,12477,Germany
544302,20719,WOODLAND CHARLOTTE BAG,10,2/17/2011 13:16,0.85,12654,Germany
544495,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2/21/2011 11:42,4.95,12766,Portugal
581176,22908,PACK OF 20 NAPKINS RED APPLES,96,12/7/2011 15:19,0.72,14646,Netherlands
550201,23051,RECYCLED ACAPULCO MAT BLUE,2,4/15/2011 10:25,8.25,12769,Brazil
556917,22750,FELTCRAFT PRINCESS LOLA DOLL,48,6/15/2011 13:37,3.39,12415,Australia
544355,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2/18/2011 10:53,3.25,12714,France
580509,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,12/4/2011 13:45,0.55,12719,France
541138,21931,JUMBO STORAGE BAG SUKI,10,1/14/2011 10:42,1.95,12553,France
580127,22574,HEART WOODEN CHRISTMAS DECORATION,12,12/1/2011 17:51,0.85,14911,EIRE
572123,84378,SET OF 3 HEART COOKIE CUTTERS,144,10/21/2011 8:40,1.25,14646,Netherlands
547892,22614,PACK OF 12 SPACEBOY TISSUES,24,3/28/2011 10:15,0.29,12669,France
554861,21539,RED RETROSPOT BUTTER DISH,3,5/27/2011 10:29,4.95,12633,Germany
555095,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,5/31/2011 13:32,2.55,12540,Spain
575886,22619,SET OF 6 SOLDIER SKITTLES,3,11/11/2011 13:57,3.75,12517,Germany
573430,85053,FRENCH ENAMEL CANDLEHOLDER,6,10/31/2011 10:38,2.1,13813,Germany
575692,21439,BASKET OF TOADSTOOLS,5,11/10/2011 16:27,1.25,12508,France
539491,20751,FUNKY WASHING UP GLOVES ASSORTED,1,12/20/2010 10:09,2.1,14646,Netherlands
571053,23286,BLUE VINTAGE SPOT BEAKER,8,10/13/2011 13:53,0.85,12631,Finland
581006,21733,RED HANGING HEART T-LIGHT HOLDER,24,12/7/2011 8:45,2.95,14911,EIRE
575973,22573,STAR WOODEN CHRISTMAS DECORATION,12,11/13/2011 13:03,0.85,,EIRE
552883,22629,SPACEBOY LUNCH BOX ,320,5/12/2011 10:13,1.65,14646,Netherlands
549222,22550,HOLIDAY FUN LUDO,8,4/7/2011 10:43,3.75,12347,Iceland
567666,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,24,9/21/2011 15:23,0.39,12520,Germany
565475,21914,BLUE HARMONICA IN BOX ,96,9/5/2011 10:47,1.25,14156,EIRE
557872,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,6/23/2011 12:42,2.95,14911,EIRE
581000,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,12/7/2011 8:03,3.95,12720,Germany
565857,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,9/7/2011 14:13,8.5,14911,EIRE
550661,22374,AIRLINE BAG VINTAGE JET SET RED,4,4/20/2011 9:20,4.25,12656,France
542621,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,1/31/2011 9:05,1.49,12528,Germany
547715,22030,SWALLOWS GREETING CARD,12,3/25/2011 8:50,0.42,12520,Germany
547882,22423,REGENCY CAKESTAND 3 TIER,1,3/28/2011 7:53,12.75,14911,EIRE
570793,22423,REGENCY CAKESTAND 3 TIER,4,10/12/2011 12:08,12.75,12444,Norway
542621,21843,RED RETROSPOT CAKE STAND,1,1/31/2011 9:05,10.95,12528,Germany
561661,85175,CACTI T-LIGHT CANDLES,16,7/28/2011 16:21,0.42,12743,Unspecified
553535,22978,PANTRY ROLLING PIN,6,5/17/2011 15:17,3.75,,EIRE
558067,20724,RED RETROSPOT CHARLOTTE BAG,10,6/24/2011 15:51,0.85,14156,EIRE
568048,22269,EGG CUP NATURAL CHICKEN,16,9/23/2011 12:36,0.39,14911,EIRE
564856,22908,PACK OF 20 NAPKINS RED APPLES,12,8/31/2011 9:11,0.85,12477,Germany
541631,48184,DOORMAT ENGLISH ROSE ,2,1/20/2011 10:47,7.95,12637,France
570388,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/10/2011 12:37,0.55,14911,EIRE
578472,22781,GUMBALL MAGAZINE RACK,2,11/24/2011 12:40,7.65,12476,Germany
550661,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,4/20/2011 9:20,3.75,12656,France
575692,23265,SET OF 3 WOODEN TREE DECORATIONS,1,11/10/2011 16:27,1.25,12508,France
545226,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,3/1/2011 9:33,5.45,12428,Finland
574301,23511,EMBROIDERED RIBBON REEL EMILY ,6,11/3/2011 16:15,2.08,12544,Spain
546569,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,3/15/2011 10:53,2.95,14016,EIRE
545475,22654,DELUXE SEWING KIT ,80,3/3/2011 10:59,4.95,12415,Australia
555553,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,6/5/2011 13:45,4.15,12662,Germany
540267,22857,ASSORTED EASTER GIFT TAGS,144,1/6/2011 11:12,0.72,12415,Australia
559557,22627,MINT KITCHEN SCALES,2,7/11/2011 10:33,8.5,17444,Canada
569568,22977,DOLLY GIRL CHILDRENS EGG CUP,12,10/5/2011 9:57,1.25,12700,France
568518,22629,SPACEBOY LUNCH BOX ,12,9/27/2011 12:53,1.95,12680,France
557222,21584,RETROSPOT SMALL TUBE MATCHES,20,6/17/2011 13:14,1.65,14936,Channel Islands
563614,21915,RED  HARMONICA IN BOX ,240,8/18/2011 8:51,1.06,12415,Australia
569568,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/5/2011 9:57,2.95,12700,France
581433,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,12/8/2011 15:54,0.79,14911,EIRE
565295,47559B,TEA TIME OVEN GLOVE,10,9/2/2011 12:01,1.25,12794,Portugal
563098,84991,60 TEATIME FAIRY CAKE CASES,24,8/12/2011 9:14,0.55,14911,EIRE
569568,22393,PAPERWEIGHT VINTAGE COLLAGE,6,10/5/2011 9:57,2.55,12700,France
