goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Scottsdale,AZ,33.5025941,-111.9296765,2,7,27,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Las Vegas,NV,36.1586703,-115.2048129,2.5,11,27,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,36.3074953,-115.2791233,3,11,179,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Las Vegas,NV,36.11581598,-115.2948039,4,5,108,TRUE,none,,,2,,TRUE,,,,
0,Pittsburgh,PA,40.43800838,-79.91987966,4,20,147,TRUE,none,,,1,,TRUE,,,,
1,Gilbert,AZ,33.3777,-111.7534542,3,4,40,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,,
0,Peoria,AZ,33.611537,-112.238173,2.5,3,5,TRUE,none,,,,FALSE,FALSE,,,,
1,Scottsdale,AZ,33.581511,-111.879218,3.5,62,92,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Phoenix,AZ,33.4949556,-112.1533049,4,10,35,TRUE,none,average,casual,1,,,,TRUE,,
1,Madison,WI,43.074057,-89.379716,4,97,172,TRUE,full_bar,average,casual,3,FALSE,TRUE,no,TRUE,FALSE,
1,Edinburgh,EDH,55.9590827,-3.1830833,4,37,111,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Tempe,AZ,33.4497941,-111.9264325,4,7,10,FALSE,none,average,casual,2,,TRUE,,FALSE,TRUE,
1,Scottsdale,AZ,33.49225288,-111.9229804,4.5,50,117,TRUE,none,quiet,casual,1,FALSE,,,TRUE,FALSE,
1,Las Vegas,NV,36.11411601,-115.1149328,4.5,67,110,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.2480391,-80.80421,4,59,205,TRUE,full_bar,average,,1,,,outdoor,TRUE,,
1,Pittsburgh,PA,40.463088,-79.9514317,3.5,18,41,TRUE,full_bar,loud,,1,,,yes,FALSE,,
0,Pittsburgh,PA,40.4269077,-79.9664347,4,13,113,FALSE,none,,,1,,,,TRUE,,
1,Pittsburgh,PA,40.441355,-79.994853,2.5,10,28,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
0,Las Vegas,NV,36.0209171,-115.2695342,3.5,9,38,TRUE,none,,,1,,,,,,
0,Edinburgh,EDH,55.9825117,-3.189456,4,3,27,TRUE,none,,,,,,,,,
1,Madison,WI,43.074611,-89.3923329,3.5,9,12,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,,
0,Chandler,AZ,33.3219318,-111.9127918,4,5,127,TRUE,none,,,2,,,,,,
0,Tempe,AZ,33.3948034,-111.9083385,4,4,9,TRUE,none,,,1,,,,,,
1,Henderson,NV,36.040082,-115.047406,3.5,23,174,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Las Vegas,NV,36.1594399,-115.250598,2.5,3,19,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.5095175,-112.0638736,3.5,67,4,FALSE,beer_and_wine,,casual,2,FALSE,TRUE,outdoor,TRUE,,FALSE
1,Las Vegas,NV,36.120094,-115.154214,4,14,44,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.0197781,-115.1183069,3,31,195,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Charlotte,NC,35.1716684,-80.8492639,4,26,58,TRUE,full_bar,loud,,2,,FALSE,yes,TRUE,,
1,Charlotte,NC,35.214222,-80.8552364,4,12,14,FALSE,beer_and_wine,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Montreal,QC,45.4978834,-73.5768597,3,55,126,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Charlotte,NC,35.2246617,-80.8461455,4,53,61,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,FALSE,TRUE,
1,Kitchener,ON,43.4796303,-80.4843976,4,26,32,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Tempe,AZ,33.383123,-111.964485,3,51,172,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Montral,QC,45.500557,-73.5716254,3.5,51,95,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Kitchener,ON,43.4205734,-80.4456832,4.5,3,11,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.13381552,-115.0847123,3.5,39,194,TRUE,beer_and_wine,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.200972,-115.122717,3.5,35,57,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.2183821,-115.3161937,2.5,45,75,TRUE,none,average,casual,2,TRUE,TRUE,,TRUE,TRUE,
0,Cambridge,ON,43.3957844,-80.3582342,4,5,20,TRUE,none,,,,,,,,,
1,Fort Mill,SC,35.00251453,-80.85608956,3,11,16,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,,
1,Chandler,AZ,33.33725751,-111.8759358,4,58,204,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Mesa,AZ,33.364446,-111.669196,3.5,36,34,TRUE,none,quiet,casual,2,TRUE,FALSE,,FALSE,FALSE,
0,Henderson,NV,36.101953,-114.931908,4,5,15,TRUE,none,,casual,,,,,,,
1,Gilbert,AZ,33.3602435,-111.7901059,4,10,18,FALSE,none,quiet,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1111057,-115.3060029,3,15,17,FALSE,full_bar,,casual,1,FALSE,FALSE,,FALSE,,
1,Queen Creek,AZ,33.251562,-111.6317488,2.5,9,9,TRUE,none,,casual,2,TRUE,FALSE,,TRUE,,
1,Mesa,AZ,33.3932821,-111.8684759,2.5,14,121,TRUE,full_bar,average,,1,,,outdoor,FALSE,,
1,Chandler,AZ,33.334536,-111.846555,3.5,38,102,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
0,Las Vegas,NV,36.163283,-115.1569215,3.5,5,8,TRUE,none,,,2,,,,,,
0,Edinburgh,EDH,55.9410405,-3.2032844,5,6,15,TRUE,none,,,2,,,,,,
1,Chandler,AZ,33.319219,-111.8592813,4,87,143,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Pittsburgh,PA,40.461101,-79.9243279,4.5,17,59,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Charlotte,NC,35.3348332,-80.7911445,3.5,42,189,TRUE,full_bar,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Madison,WI,43.1488048,-89.4069668,3.5,23,34,TRUE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,TRUE,
1,Mesa,AZ,33.3944997,-111.8748402,3.5,14,31,TRUE,none,,casual,1,,,,FALSE,,
1,Edinburgh,EDH,55.9540946,-3.200692,4,7,7,FALSE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,,
1,Charlotte,NC,35.1760665,-80.7977222,3.5,13,33,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,,
1,Phoenix,AZ,33.4964589,-112.1672899,3,5,18,TRUE,beer_and_wine,average,casual,1,,,,FALSE,,
1,Tolleson,AZ,33.4501203,-112.2610502,3,8,4,TRUE,none,loud,casual,1,FALSE,FALSE,,FALSE,,
1,Tempe,AZ,33.3486761,-111.9277331,3.5,82,86,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Tempe,AZ,33.422318,-111.935883,3,24,72,FALSE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Henderson,NV,36.0179212,-115.0550802,4,32,58,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Charlotte,NC,35.1351672,-80.7365654,3.5,21,44,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Montral,QC,45.5210422,-73.5881486,4,15,17,TRUE,none,quiet,casual,1,FALSE,,,TRUE,,
1,Matthews,NC,35.116238,-80.7223754,4.5,3,11,TRUE,full_bar,,,,,,,FALSE,,
1,North Las Vegas,NV,36.238918,-115.167889,2.5,7,92,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Tempe,AZ,33.41797392,-111.9344777,2.5,4,44,TRUE,none,,,1,,,,TRUE,,
0,Westmount,QC,45.4869467,-73.5896558,3.5,6,9,TRUE,none,,,3,,,,,,
1,Las Vegas,NV,36.12706054,-115.1693344,2,10,30,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Harrisburg,NC,35.3220064,-80.6509056,4,28,57,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.1231538,-115.1730752,2.5,22,7,FALSE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
0,Pittsburgh,PA,40.4971912,-80.0588477,3.5,20,15,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,,
1,Scottsdale,AZ,33.493947,-111.922301,3.5,26,34,FALSE,full_bar,,casual,3,FALSE,,,TRUE,,
0,Montral,QC,45.503154,-73.554915,3.5,6,15,TRUE,none,,,1,,,,FALSE,,
1,Edinburgh,EDH,55.9589243,-3.1832895,4,54,88,TRUE,beer_and_wine,quiet,casual,3,FALSE,FALSE,,FALSE,,
0,Las Vegas,NV,36.1329483,-115.084904,3,4,6,TRUE,none,very_loud,,,,,,,,
1,Litchfield Park,AZ,33.4940045,-112.3376344,3.5,44,95,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,33.479524,-112.227821,3.5,31,134,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,35.033806,-80.80457,3,62,97,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,,
0,Charlotte,NC,35.189661,-80.874991,1.5,3,6,TRUE,none,average,casual,1,TRUE,,,,FALSE,
0,Edinburgh,EDH,55.9419569,-3.1791181,4.5,4,9,TRUE,none,,,,FALSE,,,,,
1,Edinburgh,MLN,55.95913805,-3.191174584,4,5,10,FALSE,full_bar,average,,2,,,no,FALSE,,
1,Harrisburg,NC,35.3212518,-80.6596541,4,12,37,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,,
1,Henderson,NV,36.0009089,-115.1092524,4.5,46,26,TRUE,none,quiet,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,35.04297419,-80.86349487,3,10,25,FALSE,beer_and_wine,,casual,1,FALSE,TRUE,,TRUE,,
0,Phoenix,AZ,33.55213,-112.057981,4,16,160,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.0565722,-115.1723816,2.5,13,210,TRUE,none,very_loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.119556,-115.173336,3.5,18,70,TRUE,full_bar,very_loud,,3,,TRUE,,TRUE,,
1,Fitchburg,WI,43.02981343,-89.4106977,3.5,5,16,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Avondale,AZ,33.4919036,-112.2901631,3,14,46,TRUE,none,,,1,FALSE,FALSE,,TRUE,FALSE,
1,Edinburgh,EDH,55.9431399,-3.2203572,4.5,15,8,TRUE,beer_and_wine,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Pittsburgh,PA,40.4693878,-79.9612696,4,39,84,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Montral,QC,45.537128,-73.6154964,4,5,3,TRUE,none,,,2,,,,,,
1,Pittsburgh,PA,40.4341914,-79.9230121,4,22,31,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,,
1,Scottsdale,AZ,33.6097856,-111.927307,3,12,28,FALSE,full_bar,,casual,2,TRUE,TRUE,,TRUE,,FALSE
0,Goodyear,AZ,33.437291,-112.381811,3.5,9,39,TRUE,none,,,1,,,,,,
1,Montral,QC,45.5209427,-73.5759581,2.5,5,9,TRUE,none,very_loud,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.5241972,-112.1340382,2.5,14,44,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Montral,QC,45.5077814,-73.55955711,4.5,11,17,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,North Las Vegas,NV,36.239336,-115.20106,2,6,10,TRUE,none,,,2,,,,,,
1,Westmount,QC,45.4864743,-73.5887298,4,8,4,TRUE,none,,,2,,,,,,
0,Saint-Leonard,QC,45.5726283,-73.6016164,4,3,4,TRUE,none,,,2,,,,,,
1,Montral,QC,45.51988,-73.562404,4,3,5,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,,
0,Las Vegas,NV,36.089494,-115.138026,2,15,106,TRUE,full_bar,very_loud,casual,2,FALSE,,no,FALSE,FALSE,
1,Scottsdale,AZ,33.491635,-111.9263991,1.5,5,7,FALSE,none,,,3,,TRUE,no,TRUE,,
1,Pittsburgh,PA,40.4629985,-79.9239859,3.5,35,53,TRUE,full_bar,average,,2,,,no,FALSE,,
1,Scottsdale,AZ,33.534075,-111.964616,4.5,43,142,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,no,TRUE,,
1,Las Vegas,NV,36.135689,-115.16338,2.5,19,205,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.67623919,-111.9239459,3.5,17,94,TRUE,none,,casual,1,FALSE,,,TRUE,,
1,Montral,QC,45.5211971,-73.5538567,4,9,56,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Pineville,NC,35.088061,-80.877247,4,12,26,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.11949,-115.169667,2.5,38,77,FALSE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,,
1,Charlotte,NC,35.247357,-80.8056579,3,9,6,FALSE,full_bar,average,,2,,,no,FALSE,,
1,Las Vegas,NV,36.171328,-115.2448746,3,28,66,TRUE,beer_and_wine,quiet,casual,1,TRUE,TRUE,,FALSE,,
1,Phoenix,AZ,33.5094587,-112.1335055,3.5,45,183,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Pittsburgh,PA,40.4414023,-80.0027797,3.5,23,21,FALSE,full_bar,average,casual,3,FALSE,TRUE,,FALSE,FALSE,
1,Peoria,AZ,33.5973846,-112.2193137,4,6,6,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Gilbert,AZ,33.3049006,-111.741423,2.5,3,29,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.099777,-115.1725943,3.5,71,122,TRUE,full_bar,average,casual,3,FALSE,TRUE,,FALSE,FALSE,
1,Mesa,AZ,33.3936675,-111.6886985,3.5,17,55,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Castle Shannon,PA,40.3693447,-80.0330797,2.5,4,40,TRUE,none,,,2,,,,,,
1,Edinburgh,EDH,55.9647031,-3.1737733,4,15,25,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Goodyear,AZ,33.4522698,-112.3917376,3.5,7,5,FALSE,none,very_loud,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.712245,-112.101899,3.5,67,198,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.1667599,-115.19302,4,52,87,TRUE,none,,,2,,,,,,
1,Surprise,AZ,33.6385213,-112.331276,4,16,3,FALSE,full_bar,,casual,2,FALSE,TRUE,,TRUE,,
1,Edinburgh,EDH,55.93581779,-3.209505363,3.5,45,62,TRUE,full_bar,,casual,2,FALSE,,outdoor,TRUE,,
0,Chandler,AZ,33.3482338,-111.85699,5,12,30,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.12223787,-115.170992,3.5,23,139,TRUE,none,,,2,,,,,,
1,Scottsdale,AZ,33.62434001,-111.9258125,4,37,122,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
0,Montral,QC,45.470382,-73.6162183,4,8,14,FALSE,none,,,1,,,,,,
1,Montral,QC,45.4867164,-73.5694671,4.5,14,17,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,,
1,Anthem,AZ,33.54083308,-112.0727723,3,7,9,TRUE,beer_and_wine,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Anthem,AZ,33.87391638,-112.1488452,1,3,5,TRUE,none,,,,,,,,,
1,Charlotte,NC,35.088498,-80.860703,3,24,50,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,,
1,Champaign,IL,40.1198574,-88.243676,4,41,12,FALSE,full_bar,quiet,casual,2,FALSE,FALSE,,TRUE,,
1,Laval,QC,45.5569427,-73.7252998,4.5,6,16,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Mesa,AZ,33.4152952,-111.8442578,5,5,16,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Henderson,NV,36.056727,-115.041516,3,28,101,FALSE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Glendale,AZ,33.6666821,-112.1867829,3.5,4,16,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.5025941,-111.9296765,3,57,80,FALSE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
0,Phoenix,AZ,33.506051,-112.0742441,3.5,37,45,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.126224,-115.219169,4,4,12,TRUE,none,,,1,,,,,,
0,Scottsdale,AZ,33.611788,-111.86412,3,4,94,TRUE,none,,,1,,,,,,
0,Mesa,AZ,33.3945269,-111.6835945,4,83,164,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Edinburgh,EDH,55.9647678,-3.1765531,4,15,15,TRUE,none,quiet,casual,2,TRUE,FALSE,,FALSE,,TRUE
1,Charlotte,NC,35.349825,-80.8420189,3,9,22,TRUE,none,,casual,1,FALSE,TRUE,,TRUE,,
1,Edinburgh,EDH,55.9586114,-3.1902786,4.5,14,11,TRUE,full_bar,average,dressy,2,FALSE,TRUE,,TRUE,TRUE,
1,Montral,QC,45.5173583,-73.5683324,3,9,11,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,,
1,Las Vegas,NV,36.122985,-115.22429,4.5,23,133,FALSE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Charlotte,NC,35.22656488,-80.84306277,4,29,66,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,,
1,Phoenix,AZ,33.6125018,-111.9791228,3,5,9,FALSE,none,loud,casual,2,,TRUE,,FALSE,,
0,Tempe,AZ,33.4329144,-111.9054505,3.5,30,84,TRUE,none,loud,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Chandler,AZ,33.2475,-111.87918,5,5,9,TRUE,none,,,1,,,,,,
1,Montreal,QC,45.4747132,-73.6233431,3.5,6,10,TRUE,full_bar,quiet,dressy,2,FALSE,TRUE,,TRUE,FALSE,
1,Paradise Valley,AZ,33.52973436,-111.9725784,4.5,7,35,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
0,Pittsburgh,PA,40.4518345,-79.983095,4,51,76,TRUE,none,,,2,,,,,,
1,Tempe,AZ,33.3782141,-111.936102,3.5,37,44,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Montral,QC,45.50352952,-73.55381683,1,3,3,TRUE,none,,,,FALSE,,,,,
1,Charlotte,NC,35.234167,-80.904454,2.5,40,134,TRUE,full_bar,very_loud,casual,2,FALSE,,,FALSE,FALSE,
1,Wickenburg,AZ,33.9662303,-112.7428224,4,68,100,TRUE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Tempe,AZ,33.4148329,-111.9254187,4.5,50,142,FALSE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Charlotte,NC,35.220319,-80.94359703,2.5,40,125,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Montral,QC,45.5398304,-73.6307665,5,12,18,TRUE,none,,,1,,,,FALSE,,
1,Charlotte,NC,35.2270869,-80.8431267,3,14,45,TRUE,full_bar,very_loud,dressy,3,FALSE,,,TRUE,,
1,Las Vegas,NV,36.2386847,-115.2097883,4,68,154,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.530033,-73.6078487,4.5,31,32,TRUE,full_bar,average,casual,3,FALSE,,no,FALSE,,
1,Pittsburgh,PA,40.381252,-80.043926,4,10,10,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.60990161,-112.1506691,4,67,55,TRUE,none,average,casual,2,TRUE,TRUE,,TRUE,TRUE,
0,Phoenix,AZ,33.3050269,-111.998627,3.5,4,7,TRUE,none,average,casual,1,TRUE,,,TRUE,,
1,Las Vegas,NV,36.14458,-115.145989,3.5,12,42,TRUE,none,loud,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Gold Canyon,AZ,33.365465,-111.475104,4,19,54,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Charlotte,NC,35.352549,-80.851181,2.5,7,6,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Anthem,AZ,33.8431953,-112.1347619,4,55,50,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,35.150329,-80.925448,3.5,14,95,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.4986942,-73.627189,4,6,11,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,,
0,Phoenix,AZ,33.79830933,-112.1163101,3.5,5,36,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.449858,-112.071886,3.5,29,100,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Maricopa,AZ,33.03464784,-112.048163,3.5,28,33,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Phoenix,AZ,33.317532,-112.00313,2,9,27,FALSE,none,average,,2,,FALSE,,TRUE,,
1,Charlotte,NC,35.137835,-80.9317726,4,10,51,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,,
1,Charlotte,NC,35.232204,-80.848589,3.5,5,5,FALSE,none,,,,,TRUE,,,,
1,Charlotte,NC,35.177439,-80.798697,2.5,37,103,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,,
1,Henderson,NV,36.0383734,-115.0298557,4,20,50,FALSE,none,average,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Charlotte,NC,35.1539441,-80.8318189,2.5,8,20,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Las Vegas,NV,36.1681641,-115.2870375,4,30,61,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.1455794,-115.3006961,2,5,32,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,,
0,Mesa,AZ,33.3777544,-111.859699,4,17,25,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.1190986,-80.9574175,3.5,29,15,TRUE,none,,,2,TRUE,,,TRUE,TRUE,
1,Charlotte,NC,35.12820292,-80.94250917,3.5,17,17,TRUE,beer_and_wine,average,casual,1,TRUE,,,FALSE,FALSE,
1,Edinburgh,EDH,55.9578567,-3.2068459,4,13,8,TRUE,beer_and_wine,quiet,dressy,3,FALSE,,no,FALSE,,
0,Mesa,AZ,33.41601515,-111.6921758,4.5,3,9,TRUE,none,average,casual,1,FALSE,,,TRUE,,
1,Charlotte,NC,35.2093789,-80.8355422,4,83,93,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Montreal,QC,45.5238297,-73.6008135,4,7,46,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Gilbert,AZ,33.31580994,-111.7124533,3.5,7,26,TRUE,none,,,3,,,,,,
1,Charlotte,NC,35.1611282,-80.8493173,3.5,42,118,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
1,Karlsruhe,BW,49.0111,8.39969,3.5,16,3,TRUE,none,,dressy,3,,,outdoor,FALSE,,
1,Charlotte,NC,35.33313,-80.812935,4.5,10,60,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.116544,-115.206768,4,9,47,TRUE,full_bar,average,,1,,,yes,FALSE,,
1,Phoenix,AZ,33.3057767,-111.9798844,3.5,8,27,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,,
1,Charlotte,NC,35.227737,-80.8425996,4,9,38,TRUE,none,average,casual,1,,FALSE,,FALSE,,
1,Henderson,NV,36.0411986,-115.0997133,4,7,72,TRUE,none,,casual,1,FALSE,,,TRUE,FALSE,
1,Las Vegas,NV,36.08797836,-115.1902161,4.5,18,19,FALSE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Las Vegas,NV,36.160433,-115.335063,4,13,106,FALSE,none,,,2,,,,TRUE,,
0,Pittsburgh,PA,40.4460679,-79.948641,4,57,131,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Tolleson,AZ,33.42108,-112.2726,2.5,4,17,TRUE,none,,casual,1,FALSE,,,,,
1,Las Vegas,NV,36.27964666,-115.2057642,3.5,53,92,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Chandler,AZ,33.2588066,-111.8412145,3,9,29,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Mesa,AZ,33.3814186,-111.7533797,3.5,55,117,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Queen Creek,AZ,33.211781,-111.686163,4.5,8,34,TRUE,none,,,1,,,,,,
1,Mesa,AZ,33.38507,-111.688997,4,30,151,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Anthem,AZ,33.8710785,-112.1522246,2.5,11,65,TRUE,none,,,1,,,,,,
1,Edinburgh,EDH,55.950776,-3.187635,4,5,9,TRUE,none,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Phoenix,AZ,33.4447199,-112.076896,3.5,15,37,TRUE,none,quiet,casual,1,FALSE,,,FALSE,FALSE,
0,Edinburgh,EDH,55.9497989,-3.1887087,3,24,22,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.3007,-115.2355,3,48,209,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Mesa,AZ,33.3794143,-111.7541038,4.5,3,7,FALSE,none,quiet,dressy,1,FALSE,FALSE,,FALSE,FALSE,
1,Gilbert,AZ,33.30625008,-111.7601395,2.5,41,150,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
1,Sun Prairie,WI,43.1793095,-89.2351404,3,15,13,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
1,Edinburgh,EDH,55.95119504,-3.185411085,3.5,15,4,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,,TRUE
